title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
Dijual Rumah Megah  Nan Mewah di Nangsri Dengan Desain Limasan Etnik,325000000,Rumah,71,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Sleman,https://www.olx.co.id/item/terkesan-etnik-classic-rumah-limasan-jawa-berada-di-sleman-jogja-iid-867295630
Rumah Ekonomis Dijual di Manisrenggo Angsuran Mulai 900rb-an,168000039,Rumah,65,21,1,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Klaten, Ngladon, Joho, Kec. Prambanan Kab. Klaten Jawa Tengah 57454",https://www.olx.co.id/item/home-industrial-kekinian-di-utara-prambanan-harga-ekonomis-iid-867289132
"View Sawah: Kavling Perumahan Pleret Bantul, Cicil 12X",160000000,Rumah,154,150,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.","Jl. Pleret - Pathuk, Bawuran, Kab. Bantul 0821-3339-4100",https://www.olx.co.id/item/view-bukit-kavling-perumahan-bawuran-bantul-12x-cicil-iid-866033145
Griya New Banguntapan Tamanan Dekat Imogiri Timur Sewon Wojo Jejeran,345000000,Rumah,60,37,2,1,1,SHM - Sertifikat Hak Milik,"Dlingo, Bantul Kab., Yogyakarta D.I.","JL. Tamanan, Banguntapan, Bantul, YK",https://www.olx.co.id/item/griya-new-banguntapan-tamanan-dekat-imogiri-timur-sewon-wojo-jejeran-iid-867282022
STOK TERBATAS! HUNIAN CANTIK HARGA MENARIK DI MANISRENGGO KLATEN,270000893,Rumah,70,38,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Brajan, Nangsri, Kec. Manisrenggo, Kabupaten Klaten, Jawa Tengah 57485",https://www.olx.co.id/item/luas-tanah-ideal-hunian-di-nangsri-mulai-200jt-an-ready-kpr-iid-867274922
"BELI RUMAH DAPAT BAGUS, DAPAT DISKON",351103093,Rumah,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",nan,https://www.olx.co.id/item/rumah-murah-300m-ke-puskesmas-kasihan-iid-867274015
RUMAH MEWAH DAERAH BERKEMBANG 350 JUTAAN,355377333,Rumah,77,46,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",dusun sribitan rt 03 bantul yk,https://www.olx.co.id/item/kpr-rumah-tenor-5-sampai-20-tahun-cicilan-flat-di-kasihan-bantul-iid-867267060
Hunian 3KT Banguntapan Potorono Dkt JL Wonosari Pleret Jambidan,680000000,Rumah,96,45,1,2,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Jl. Potorono, Kuden, Sitimulyo, Piyungan, Bantul  0878-0380-4418",https://www.olx.co.id/item/rumah-2-lantai-area-potorono-siap-huni-iid-867263705
RUMAH CANTIK 1 MENIT DARI CANDI PRAMBANAN,500000000,Rumah,95,46,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/rumah-cantik-murah-1-menit-dari-candi-prambanan-iid-867249931
Rumah di Perum dkt Jl Imogiri Timur Pleret Bantul,470000000,Rumah,91,40,2,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.","Jalan, Kedaton, Pleret, Bantul Yogyakarta",https://www.olx.co.id/item/rumah-bantul-strategis-jl-pleret-type-4091-iid-867239236
RUMAH BARU SIAP HUNI TERLARIS DI PRAMBANAN,350000000,Rumah,95,60,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Bendosari, Madurejo, Prambanan, Sleman",https://www.olx.co.id/item/dijual-rumah-baru-bangun-siap-huni-iid-867231251
RUMAH BESAR MASIH ADA SISA TANAH UNTUK KAVLING DEKAT CANDI PRAMBANAN,4500000000,Rumah,960,150,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/jual-rumah-besar-disamping-candi-prambanan-iid-867229512
JUAL RUMAH ETNIK LIMASAN DI TIMUR SLEMAN,525500000,Rumah,94,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Sleman Yogyakarta,https://www.olx.co.id/item/terkesan-etnik-classic-rumah-limasan-jawa-berada-di-sleman-jogja-iid-867219302
"Hunian Cantik Minimalis di Joho Prambanan, Hook Harga 250 Juta",250000000,Rumah,117,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Joho,https://www.olx.co.id/item/tampilan-cantik-modern-rumah-minimalis-di-cluster-paseban-iid-867207717
Rumah JOGLO KLASIK LUAS di Prambanan Sleman Dkt Candi Prambanan,3000000000,Rumah,85,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",JL.Nangsri prambanan,https://www.olx.co.id/item/rumah-baru-harga-murah-hanya-300jtan-dekat-exit-tol-manisrenggo-iid-867201875
"Rumah Baru Siap Huni, 2 Unit Saja! Area Prambanan",510000500,Rumah,75,106,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Dusun 3, Taskombang, Manisrenggo, Klaten, Jawa Tengah  0878-0380-4418",https://www.olx.co.id/item/rumah-area-prambanan-baru-dan-siap-huni-harga-murah-iid-867199113
MUMPUNG MASIH BANYAK PROMO NYA NIH : CASHBACK 25 JUTA,324325326,Rumah,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",Bangunjiwo,https://www.olx.co.id/item/promo-menarik-hingga-25-juta-iid-867196986
"CEK LOKASI SEKARANG, PROMO DISKON PULUHAN JUTA HANYA UNTUK 1 UNIT LAGI",367418529,Rumah,96,55,3,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.","ds sribitan jalan tugu gentong, selatan coklat monggo",https://www.olx.co.id/item/tersedia-berbagai-promo-menarik-diskon-puluhan-juta-kpr-dp-10-iid-867183519
LOKASI STRATEGIS DEKAT FASUM DI BARAT LAPANGAN KASIHAN 360-405 JUTA,360333222,Rumah,85,46,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",kasihan bantul yogyakarta,https://www.olx.co.id/item/diskon-harga-puluhan-juta-lokasi-strategis-dekat-fasum-barat-kasihan-iid-867179637
"565 Juta NEGO! Hunian Gaya Scandinavian, Full Perabotan, Lok. Potorono",565000000,Rumah,107,70,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",Jl potorono mogang sitimulyo piyungan bantul yogyakarta,https://www.olx.co.id/item/jual-rumah-di-jalan-potorono-piyungan-iid-843765294
Rumah Baru di Selatan Kids Fun Jalan Wonosari Mogang Sitimulyo,565000000,Rumah,107,70,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",MOGANG SITIMULYO PIYUNGAN,https://www.olx.co.id/item/dijual-rumah-konsep-scandinavian-di-sitimulyo-iid-843756012
TERBARU DI PRAMBANAN RUMAH MURAH CANTIK,340000000,Rumah,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/rumah-cantik-murah-terbaru-di-prambanan-iid-867162204
Rumah Siap Bangun Gaya Tropical dekat Kid Fun Park,445000010,Rumah,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Menguten, Srimulyo, Piyungan, Bantul Regency, Special Region of Yogyakarta 55792",https://www.olx.co.id/item/hunian-nyaman-gaya-tropis-ceiling-tinggi-dekat-spbu-jalan-wonosari-iid-867130895
Rumah Siap Bangun Tanah Luas Tipe 45/108 di Piyungan Bantul,522500086,Rumah,108,55,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Dekat Menguten, Srimulyo, Kec. Piyungan, Bantul, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/rumah-minimalis-1-lantai-di-piyungan-bantul-dekat-wisata-bukit-bintang-iid-867128691
Dalam Perumahan dg Tanah Luas Dekat Polsek Piyungan,385000000,Rumah,131,72,2,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Jalan Srimartani, Piyungan, Bantul YK",https://www.olx.co.id/item/poll-murah-dalam-perumahan-dekat-polsek-piyungan-iid-867126105
Hunian Praktis Harga Menarik - Strategis Banget,165000017,Rumah,42,37,1,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I.",Jln Kaliurang Km 10 -- ngaglik Slm Jogja,https://www.olx.co.id/item/hunian-smart-praktis-banget-lokasi-jakal-km-1o-iid-859632292
"TERSEDIA BERBAGAI PROMO MENARIK : DISKON PULUHAN JUTA, KPR DP 10%",360200147,Rumah,77,48,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",patra graha bangunjiwo - kecamatan kasihan bantul,https://www.olx.co.id/item/promo-cashaback-puluhan-juta-untuk-pembelian-2-unit-pertama-cashkpr-iid-867104314
Miliki Rumah Baru di Nangsri Harga 325 Juta Design Limasan Modern!,325000000,Rumah,70,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/new-tamanan-residence-design-jawa-limasan-harga-terbaik-di-sleman-iid-867098253
"Dekat RSI Manisrenggo, Griya Apik Limasan Jawa Harga 325 Juta Saja!",325000000,Rumah,150,150,4,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Madurejo Prambanan Sleman Yogyakarta,https://www.olx.co.id/item/kode-rsh-325-rumah-bagus-siap-huni-di-madurejo-prambanan-sleman-yogy-iid-867089301
Timur Kid's Fun ; Rumah Siap Bangun Baru,385000480,Rumah,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Payak Tengah Rt 04, Payak Wetan, Srimulyo, Kec. Piyungan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55792",https://www.olx.co.id/item/bisa-cash-bertahap-rumah-siap-bangun-timur-kids-fun-iid-867088400
Griya OK JL Wonosari Bintaran Srimulyo Piyungan Bantul Dkt Pasar Wage,420000000,Rumah,96,59,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","JL Wonosari Bintaran, Srimulyo, Piyungan, Bantul, YK",https://www.olx.co.id/item/griya-baru-jl-wonosari-bintaran-srimulyo-piyungan-bantul-dkt-pasar-iid-867079173
Rumah dekat Jl Wonosari KM 14 di Piyungan Bantul Proses Bangun,385000002,Rumah,131,72,2,2,1,"Perumahan Griya Tamansari Asri Petir, Srimartani, Piyungan, Bantul, DI Yogyakarta","Piyungan, Bantul Kab., Yogyakarta D.I.","Perumahan Griya Tamansari Asri Petir, Srimartani, Piyungan, Bantul, DI Yogyakarta",https://www.olx.co.id/item/rumah-di-piyungan-bantul-dekat-jl-wonosari-km-14-proses-bangun-iid-867078676
"RUMAH CANTIK HARGA TERMURAH, 200 METER DARI JALAN JOGJA SOLO",385000000,Rumah,60,52,3,1,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/rumah-2-lantai-termurah-4-menit-dari-jalan-jogja-solo-prambanan-iid-867070160
RUMAH MODERN 9 MENIT DARI CANDI PRAMBANAN,401000000,Rumah,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/rumah-modern-cantik-murah-9-menit-dari-candi-prambanan-iid-867069591
RUMAH 2 LANTAI DI PIYUNGAN BANTUL JALAN WONOSARI KM 11 DEKAT KIDS FUN,819000000,Rumah,111,100,3,4,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",Jalan Wonosari,https://www.olx.co.id/item/dijual-rumah-area-yogyakarta-bantul-jalan-wonosari-iid-772145686
PERUMAHAN ETNIK CANTIK TYPE 45 LIMASAN DI PRAMBANAN,569500000,Rumah,168,98,2,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/rumah-etnik-limasan-jawa-di-prambanan-iid-867068306
"TERMURAH, RUMAH MILLENIAL EXCLUSIVE KEREN",167999997,Rumah,61,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Randusari,https://www.olx.co.id/item/termurah-rumah-keren-millenial-bisa-kpr-iid-867047201
Rumah Prambanan Klaten Siap Bangun Dalam Kompleks Wisata Candi Yogya,569500000,Rumah,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Dusun 3, Taskombang, Manisrenggo, Klaten, Jawa Tengah",https://www.olx.co.id/item/rumah-baru-siap-huni-view-adem-di-prambanan-iid-867026018
CLUSTER BARU DEPAN INDOMARET BANGUNJIWO SOLD 3 UNIT,345634563,Rumah,90,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.","dusun ngentak, utara tugu lilin bangunjiwo bantul",https://www.olx.co.id/item/sold-10-unit-sisa-3unit-lokasi-utara-tugu-lilin-bangunjiwo-iid-858822201
rumah putih prambanan,800000000,Rumah,120,120,4,1,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Kokosan Prambanan,https://www.olx.co.id/item/jual-rumah-ciptakan-nugraha-property-iid-867016825
Rumah dekat Pasar Pleret di Pungkuran Pleret Bantul Siap Bangun Mewah,407000016,Rumah,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.","Pungkuran, Pleret, Pleret, Bantul, Jogja",https://www.olx.co.id/item/dijual-rumah-di-pleret-bantul-dekat-kantor-desa-dan-camat-pleret-iid-867016051
"KPR RUMAH DP BISA DICICIL, BISA CICIL KE DEVELOPER JUGA TANPA BUNGA",400151515,Rumah,78,46,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",jl. tugu gentong - bangunjiwo,https://www.olx.co.id/item/bisa-dicicil-tanpa-bi-checking-tanpa-bunga-sampai-12-bulan-iid-867004971
300 JUTA RUMAH LIMASAN LUAS 102 M2 DI UTARA PRAMBANAN,300000000,Rumah,63,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Jl. Tangkisan, Tangkisang Pos, Jogonalan",https://www.olx.co.id/item/dijual-rumah-murah-300-juta-modern-dekat-exit-tol-iid-867001679
TINGGAL 4 UNIT! RUMAH HERITAGE DI UTARA SGM PRAMBANAN 250JT-an,256000363,Rumah,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Joho Kec. Prambanan Kab. Klaten Jawa Tengah,https://www.olx.co.id/item/prambanan-heritage-2-mulai-250jt-an-dp-bisa-dicicil-di-prambanan-iid-866993830
Info Rumah SIap Huni Utara SMAN 1 Prambanan: Bisa KPR,500008800,Rumah,106,78,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Grojogan Rt.23 Rw.08 taskumbang, manisrenggo",https://www.olx.co.id/item/rumah-siap-huni-utara-sman-1-prambanan-bisa-kpr-iid-866992606
Rumah Joglo Modern Cocok Untuk Homestay Area Prambanan,585000780,Rumah,105,50,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Candi Prambanan, Tlogo, Prambanan, Klaten",https://www.olx.co.id/item/jual-rumah-joglo-modern-siap-bangun-dekat-candi-prambanan-iid-866992205
Hunian Baru Jawonsa Piyungan Bintaran Kulon Srimulyo Dkt Kids Fun,452000000,Rumah,106,60,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","JL Wonosari Bintaran, Srimulyo, Piyungan, Bantul, YK",https://www.olx.co.id/item/hunian-bagus-3kt-jawonsa-piyungan-bintaran-kulon-srimulyo-dkt-kids-fun-iid-866985735
RUMAH PALING MURAH PRAMBANAN YOGYAKARTA SISA 1 UNIT SIAP HUNI,285000000,Rumah,66,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Rakhabumi Residence Randusari Prambanan,https://www.olx.co.id/item/1-unit-siap-huni-bisa-kpr-dp-5-iid-866984490
Dijual rumah siap huni murah meriah di Sumberharjo Prambanan sleman,320000000,Rumah,114,90,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Srimartani piyungan bantul,https://www.olx.co.id/item/rumah-di-srimartani-piyungan-iid-866982713
RUMAH MURAH SIAP HUNI PALING LARIS DI PRAMBANAN,350000000,Rumah,75,40,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/rumah-murah-siap-huni-paling-laris-di-prambanan-iid-866979171
RUMAH CANTIK MURAH DI PRAMBANAN,356717790,Rumah,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan,https://www.olx.co.id/item/rumah-cantik-paling-murah-di-prambanan-iid-866977675
Rumah Perumahan JL Wonosari Cepokojajar Dkt Sekarsuli Berbah Wiyoro,340000000,Rumah,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Payak Wetan, Srimulyo, Kec. Piyungan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55792",https://www.olx.co.id/item/perumahan-akses-jl-wonosari-unit-terbatas-iid-866956179
DIJUAL RUMAH PALING MURAH DI PATUK 200JTAN DP 0% BISA KPR !!,209999999,Rumah,60,40,2,1,1,SHM - Sertifikat Hak Milik,"Patuk, Gunung Kidul Kab., Yogyakarta D.I.",Patuk Gunung Kidul,https://www.olx.co.id/item/dijual-rumah-paling-murah-di-patuk-200jtan-dp-0-bisa-kpr--iid-866955850
EKSKLUSIVE! PERUMAHAN BARU DEKAT CANDI PRAMBANAN MULAI 500JT-an,505000000,Rumah,342,110,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Glidag logandeng playen gunungkidul WA?085877157407,https://www.olx.co.id/item/jual-murah-rumah-baru-dan-besar-statregis-dekat-fasilitas-umum-iid-866955711
"PROMO Kilat, Bikin HEMAT! Rumah Modern Cuma 150 Jt-an Saja!",152000532,Rumah,62,21,1,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Klaten, Ngladon, Joho, Kec. Prambanan Kab. Klaten Jawa Tengah 57454",https://www.olx.co.id/item/harga-hemat-beli-rumah-di-prambanan-klaten-mulai-150jt-an-iid-866943261
Desain Apik Rumah Klasik dengan Pintu Gebyok Mulai 200 Jt-an,250000068,Rumah,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Joho Kec. Prambanan Kab. Klaten Jawa Tengah,https://www.olx.co.id/item/rumah-apik-klasik-di-timur-jogja-harga-menarik-bisa-kpr-iid-866939575
DIJUAL CEPAT RUMAH ETNIK DI TIMUR PINTU KELUAR CANDI PRAMBANAN !,496000000,Rumah,101,46,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",jl. tlogo prambanan,https://www.olx.co.id/item/dijual-cepat-rumah-etnik-sebelah-timur-pintu-keluar-candi-prambanan--iid-866938177
Murah meriah 380juta di jalan Jogja Wonosari Piyungan,380000000,Rumah,75,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Jl. Wonosari Jl. Klenggotan No.KM.11, Menguten, Srimulyo, Kec. Piyungan, Bantul, Daerah Istimewa Yogyakarta 55792",https://www.olx.co.id/item/rumah-nyaman-harga-terjangkau-400-juta-di-jalan-wonosari-jogja-iid-866932377
Rumah Murah Nyaman Hunian Dekat Jl Raya Candi Sewu Prambanan,525500000,Rumah,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Dusun 3, Taskombang, Manisrenggo, Klaten, Jawa Tengah  0878-0380-4418",https://www.olx.co.id/item/hunian-baru-nyaman-murah-di-prambanan-iid-866926910
Rumah 3kt dkt lampangan Jambidan dan MASJID Banguntapan,625000000,Rumah,220,70,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.","JL. Trimulyo, Pleret, Bantul, YK",https://www.olx.co.id/item/rumah-lt-220-m2-di-segoroyoso-pleret-bantul-dkt-rs-nur-hidayah-iid-866919564
"CLUSTER PARADUTA, cashback puluhan juta langsung tanpa diundi",366745896,Rumah,82,47,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",ds sribitan bangunjiwo kasihan,https://www.olx.co.id/item/cashback-puluhan-juta-dalam-cluster-12-unit-di-bangunjiwo-iid-866904978
Rumah hadap selatan tepi jalan aspal di berbah,515000000,Rumah,121,36,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",nan,https://www.olx.co.id/item/rumah-minimalis-disain-modern-500m-dari-aau-adisucipto-iid-866903576
Jual Rumah Di Bantul Kota Type 45/85 Dekat RS PKU Muhammadiyah Bantul,425000008,Rumah,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",Pleret,https://www.olx.co.id/item/a4-rumah-dekat-muhammadiyah-boarding-school-mbs-iid-866889200
Apartemen Mataram City Yudhistira Lt. Atas View Merapi Mewah,770000985,Rumah,5812,132,2,2,1,SHM - Sertifikat Hak Milik,"Ngawen, Gunung Kidul Kab., Yogyakarta D.I.","Sambeng 1, Sambirejo, Ngawen, Gunungkidul",https://www.olx.co.id/item/dijual-tanah-pekarangan-area-yogyakarta-ngawen-gunungkidul-iid-824066305
Rumah View Sawah Starategis dekat Kids Fun Jalan Wonosari KM 10,485000000,Rumah,90,45,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.",Jalan Wonosari,https://www.olx.co.id/item/siap-bangun-2-unit-400-jutaan-di-jalan-wonosari-dkt-kids-fun-shm-imb-iid-859618903
Hunian Tropis Minimalis Mulai 400 Jutaan Dekat Giwangan Kampus UAD,436880000,Rumah,96,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.","Kel. Pleret, Kec. Pleret, Bantul",https://www.olx.co.id/item/rumah-di-jalan-imogiri-timur-pleret-bantul-dekat-giwangan-dan-uad-iid-866869023
RUMAH DI PIYUNGAN BANTUL JALAN WONOSARI KM 11 DEKAT KIDS FUN,452000000,Rumah,107,70,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Sitimulyo, Piyungan, Bantul",https://www.olx.co.id/item/rumah-di-piyungan-bantul-jalan-wonosari-km-9-dekat-kids-fun-iid-866868279
Villa Joglo Mewah 800jt-an Prambanan,800000000,Rumah,120,120,4,2,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Lingkungan Candi Prambanan, Suka Langsung Tanya ke 082135055494",https://www.olx.co.id/item/cluster-perumahan-terbaik-dengan-design-clasik-di-prambanan-iid-866850597
RUMAH MURAH 100JTAN DI PLERET BANTUL DEKAT KOTA JOGJA,195000000,Rumah,60,29,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",jl. pleret bantul yogyakarta,https://www.olx.co.id/item/promo-terbatas-rumah-murah-100jtan-di-pleret-bantul-dekat-kota-jogja-iid-866837995
HUNIAN UNTUK MILENIAL MULAI 100JT-AN,185000018,Rumah,62,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Klaten, Ngladon, Joho, Kec. Prambanan Kab. Klaten Jawa Tengah 57454",https://www.olx.co.id/item/rumah-milenial-di-utara-candi-prambanan-mulai-150jt-an-iid-866837263
HARGA HEMAT! BELI RUMAH DI PRAMBANAN KLATEN MULAI 150JT-an,152000086,Rumah,60,21,1,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Solodiran, Manisrenggo, Klaten , Jawa Tengah 57485",https://www.olx.co.id/item/eksklusif-hunian-desain-eropa-mulai-170jt-an-di-klaten-bisa-kredit-iid-866831904
KPR Ready Pasti Akad Rumah Jogja dekat Kid Fun Park,522500024,Rumah,108,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I.","Menguten, Srimulyo, Piyungan, Bantul Regency, Special Region of Yogyakarta 55792",https://www.olx.co.id/item/rumah-minimalis-strategis-tipe-45108-dekat-kid-fun-jogja-iid-866828490
Jual rumah besar disamping candi Prambanan,4000000000,Rumah,1168,450,4,3,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",Prambanan Sleman,https://www.olx.co.id/item/rumah-besar-masih-ada-sisa-tanah-untuk-kavling-dekat-candi-prambanan-iid-850030708
RUMAH 2 LANTAI MURAH DI PRAMBANAN DESIGN SCANDINAVIAN INCLUDE MEZZANIN,505000000,Rumah,90,36,2,1,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",JL. Tlogo Sleman Prambanan,https://www.olx.co.id/item/dijual-cepat-rumah-baru-2-lantai-di-prambanan-konsep-scandinavian-iid-866776685
RUMAH MURAH DI PRAMBANAN BEBAS BIAYA PAJAK FREE KANOPI &amp; PAGAR 300JTAN,349999999,Rumah,75,40,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.",JL. Randusari Prambanan,https://www.olx.co.id/item/dijual-rumah-minimalis-fasilitas-lengkap-free-biaya-pajak-pagarkanopi-iid-866771211
HARGA HEMAT! BELI RUMAH DI PRAMBANAN KLATEN MULAI 150JT-an,152000086,Rumah,60,27,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I.","Solodiran, Manisrenggo, Klaten , Jawa Tengah 57485",https://www.olx.co.id/item/harga-hemat-di-kantong-beli-rumah-dimanisrenggo-klaten-bisa-kpr-iid-866768821
