title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
Rumah Mewah Halaman Luas Dekat Stadion Maguwoharjo Jalan Tajem,Rp 3.200.000.000,Rumah,550,400,7,5,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Lokasi timur stadion maguwo, depok, sleman",https://www.olx.co.id/item/rumah-mewah-timur-stadion-maguwoharjo-sleman-dijual-iid-867245142
Rumah mewah istimewa perum Vasana dkt UGM jl kaliurang km 6,Rp 3.000.000.000,,175,250,4,4,0,,"Depok, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/rumah-mewah-dalam-perum-elite-vasana-iid-867244147
"Perum Pertamina Purwomartani,Dekat Pamela 7,JogjaBay,UPN,Gejayan,UGM",Rp 978.000.000,Rumah,107,110,3,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Purwomartani Timur Perum Pertamina (Telpon/WA: 0819-0404-5055  instagram: @propertymart_jogja) SyHTin,https://www.olx.co.id/item/scandinavian-purwomartani-timur-peeum-pertamina-dekat-tajem-upn-ugm-iid-867243385
"Rumah Mewah + 4 Ruko Dkt UGM, UNY, UKDW, SADHAR",Rp 50.000.000.000,Rumah,1119,1760,&gt;10,&gt;10,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Jalan kaliurang km 5,6",https://www.olx.co.id/item/jual-ruko-besar-hook-jalan-kaliurang-km-56-iid-867243303
Kost kos exclusive Condongcatur Gejayan Seturan dekat UGM Hartono Mall,Rp 3.000.000.080,Rumah,238,235,&gt;10,&gt;10,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Seturan,https://www.olx.co.id/item/kost-exclusive-14-kamar-di-seturan-dekat-kampus-upn-dan-hartono-mall-iid-867242704
Rumah 3 lantai murah tepi jalan raya gambiran umbulharjo,Rp 1.025.000.000,Rumah,72,150,1,3,Gambiran umbulharjo kodya,,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Gambiran umbulharjo kodya,https://www.olx.co.id/item/rumah-murah-tepi-jalan-raya-gambiran-kodya-iid-867240899
Jual Rumah Perumahan di Krajan Wedomartani utara Jogjabay,Rp 585.000.000,Rumah,115,88,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Utara Jogjabay, Area Karanganyar Wedomartani Ngemplak Sleman",https://www.olx.co.id/item/rumah-baru-siap-huni-utara-jogjabay-area-karanganyar-wedomartani-iid-867240865
Rumah Baru di Utara Jogja Bay Maguwo,Rp 785.000.000,Rumah,115,88,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Utara Jogja bay maguwoharjo,https://www.olx.co.id/item/dijual-rumah-baru-siap-huni-didaerah-maguwoharjo-utara-jogja-bay-iid-867240718
"KLASIK JOGLO, LIMASAN JALAN KAKI KE UGM, TERBAN DEKAT TUGU, MALIOBORO",Rp 1.225.000.000,Rumah,120,120,4,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Terban Jogja,https://www.olx.co.id/item/rumah-klasik-dekat-ugmmalioborotugu-jogjajalan-kaliurang-iid-867240068
Rumah Urban House Cocok Untuk Kost Jogja,Rp 575.000.000,Rumah,83,36,2,1,,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",15 Menit ke Alun-alun Kidul,https://www.olx.co.id/item/rumah-urban-house-jogja-promo-free-all-pajak-biaya-iid-867240024
Rumah dalam perumahan nogotirto,Rp 1.800.000.000,Rumah,134,150,4,3,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Perumahan nogotirto,https://www.olx.co.id/item/rumah-dalam-perumahan-nogotirto-iid-867239394
"Rumah Dekat AMIKOM, UPN Jogja",Rp 4.350.000.000,Rumah,590,250,6,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Jl. Manukan raya, manukan, condongcatur, depok, sleman, daerah istimewa yogyakarta",https://www.olx.co.id/item/jual-rugi-bangunan-kantor-aktif-condongcatur-jogja-iid-859885146
Rumah kost selatan stadion maguwoharjo 15 kamar mandi dalam,Rp 2.500.000.000,,0,0,10,9,0,,"Depok, Sleman Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/kost-murah-dekat-kampus-sanatadarma-maguwoharjo-iid-867238174
"Rumah Etnik Jawa Bali dekat AMPLAZ , Hartono Mall dan Pusat Kota Jogja",Rp 5.500.000.000,Rumah,421,320,8,7,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Depok,https://www.olx.co.id/item/rumah-etnik-jawa-bali-dekat-amplaz-hartono-mall-dan-pusat-kota-jogja-iid-867237699
Harga Promo Khusus Bulan Mei Rumah Baru Nyaman Dekat Kampus UMY,Rp 390.000.000,Rumah,145,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-harga-murah-dekat-umy-iid-867236819
Rumah baru DALAM CLUSTER di purwomartani,Rp 985.000.000,Rumah,131,90,3,2,0,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Jl.Bajeng Maguwoharjo Sleman Yogyakarta,https://www.olx.co.id/item/rumah-modern-di-purwomartani-bonus-furniture-iid-867236484
Rumah di perumahan konsep villa kolam renang sangat nyaman banguntapan,Rp 950.000.000,Rumah,93,85,3,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Jl. Gambiran Kota Yogyakarta,https://www.olx.co.id/item/jual-rumah-baru-konsep-jawa-modern-dalam-perumahan-iid-867236204
Cluster Minimalis Dekat Kampus UMY Lingkungan Nasionalis,Rp 400.000.000,Rumah,134,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/di-jual-rumah-murah-siap-bangun-dekat-umy-iid-867235472
"RUMAH KOST DI PRINGWULUNG , SELATAN HARTONO MALL JOGJA",Rp 4.700.000.000,Rumah,421,320,8,7,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Pringwulung depok sleman yogyakarta,https://www.olx.co.id/item/jual-rumah-di-pringwulung-jogja-iid-867235165
"Area UMY Dijual Murah Rumah di Perumahan Tamantirto Hills, Bisa KPR",Rp 444.000.000,Rumah,139,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-rumah-murah-tamantirto-dekat-kampus-umy-iid-867233954
Rumah baru langsung pemilik Pendowoharjo dekat UMY,Rp 400.000.000,Rumah,79,45,2,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-murah-sekitar-umy-iid-867233758
Rumah luas murah dekat Mirota kampus menteri supeno umbulharjo,Rp 500.000.000,Apartemen,25,25,1,1,0,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Seturan Yogyakarta,https://www.olx.co.id/item/jual-apartemen-pusat-kampus-jogja-yogyakarta-iid-843617927
Rumah Luas di Karangbendo dekat Blok O,Rp 950.000.000,Rumah,195,160,4,2,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Jalan wonocatur gang kenari,https://www.olx.co.id/item/rumah-di-dekak-blok-o-view-embung-dan-sebelahan-cagar-budaya-iid-842317546
Harga Promo Khusus Bulan Mei Rumah Baru Nyaman Dekat Kampus UMY,Rp 390.000.000,Rumah,135,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-harga-murah-dekat-umy-iid-867232783
Harga Promo Khusus Bulan Mei Rumah Baru Nyaman Dekat Kampus UMY,Rp 390.000.000,Rumah,106,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-harga-murah-dekat-umy-iid-867232192
Cluster Minimalis Dekat Kampus UMY Lingkungan Nasionalis,Rp 400.000.000,Rumah,136,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/di-jual-rumah-murah-siap-bangun-dekat-umy-iid-867231952
Rumah baru langsung pemilik Pendowoharjo dekat UMY,Rp 400.000.000,Rumah,136,45,2,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-murah-sekitar-umy-iid-867231316
Rumah dijual di PILAHAN kota gede rwjowinagun dekat bonbin,Rp 800.000.000,Rumah,158,130,5,3,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Babadan,https://www.olx.co.id/item/rumah-murah-timur-bonbin-babadan-iid-867230945
RUMAH BARU MEWAH MEGAH DENGAN PRIVATE POOL DEKAT UGM JOGJA KOTA,Rp 5.500.000.000,Rumah,412,573,7,7,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-mewah-jogjadekat-ugm-iid-867230660
"Rumah Dekat UGM, MMTC, UTY",Rp 4.600.000.000,Rumah,314,276,5,4,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-jombor-dekat-ugm-uty-iid-867230554
Rumah murah dua lantai babadan jec,Rp 1.200.000.000,Rumah,100,200,4,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Babadan jec,https://www.olx.co.id/item/rumah-barat-jec-babadan-iid-867230443
"Rumah Dekat UTY, UAD",Rp 4.500.000.000,Rumah,526,547,7,5,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Umbulharjo, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-pandeyan-dekat-uty-uad-iid-867230415
Rumah di Maguwoharjo Sleman Tepi Aspal Dekat Lottemart dan Kampus UPN,Rp 835.000.000,Rumah,112,84,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Maguwoharjo, Depok, Sleman",https://www.olx.co.id/item/rumah-di-maguwoharjo-sleman-belakang-lottemart-dekat-kampus-upn-iid-867230281
Rumah mewah di Timoho Yogyakarta,Rp 50.000.000.000,Rumah,1200,3200,&gt;10,&gt;10,3,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",Prawirotaman Yogyakarta WA : 081 232 524 676,https://www.olx.co.id/item/hotel-strategis-di-prawirotaman-yogyakarta-iid-867230255
Rumah Jl. Kh Dahlan Ngampilan,Rp 5.500.000.000,Rumah,276,275,5,2,1,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngampilan, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-jlkh-dahlan-ngampilan-iid-867230140
Guest house utara jec halaman luas jalan lebar,Rp 1.950.000.000,Rumah,190,200,8,5,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Jec sorowajan,https://www.olx.co.id/item/jual-rumah-utara-jec-halaman-luas-iid-867230043
"Rumah Patehan, Jl. Nagan Lor",Rp 5.500.000.000,Rumah,603,446,6,3,1,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Kraton, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-jlnagan-lor-patehan-iid-867230012
TYPE 45 Rumah Siap Bangun Dekat UMY Harga 300 Jt-an,Rp 435.000.053,Rumah,133,45,2,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/type-45-rumah-siap-bangun-dekat-umy-harga-300-jt-an-iid-867229948
"Kost Kos Eksklusif Perumnas Seturan dekat UPN,UII,YKPN,UGM, Babarsari",Rp 6.400.000.000,Rumah,528,306,6,3,1,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-ugm-uii-uny-iid-867229877
Rumah di Baciro Gondokusuman Yogyakarta Dekat Stasiun Lempuyangan,Rp 899.000.000,Rumah,90,66,3,2,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Baciro, Gondokusuman, Yogyakarta",https://www.olx.co.id/item/rumah-di-baciro-gondokusuman-yogyakarta-dekat-stasiun-lempuyangan-iid-867229841
"Rumah + Kost Eksklusif Banteng Kos dekat UGM, kentungan, pogung, uny",Rp 4.500.000.000,Rumah,680,897,9,7,3,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Gondokusuman, Jogja, Jogja(Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/homestay-dekat-uny-ugm-iid-867229778
Rumah homestay dekat xt square jalan golo Tamansiswa,Rp 1.490.000.000,Rumah,100,110,3,2,2,,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Jalan golo .umbulharjo,https://www.olx.co.id/item/rumah-homestay-furnish-kodya-dekat-tamansiswa-iid-867229350
"Rumah Mewah, Dekat UAD, UTY",Rp 4.500.000.000,Rumah,413,539,&gt;10,8,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Umbulharjo, Jogja, Jogja (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/homestay-mewah-dekat-utyust-iid-867229211
"Bale Mulia Dekat UGM, MMTC",Rp 4.600.000.000,Rumah,257,248,5,4,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862-087739020909)",https://www.olx.co.id/item/rumah-bale-mulia-dekat-ugm-iid-867229122
Rumah mewah sangat istimewa perumahan nandan monjali utara UGM,Rp 7.500.000.000,Rumah,463,750,7,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Dalam perumahan Kaliuang km 6 Yogyakarta WA : 081 232 524 676,https://www.olx.co.id/item/rumah-2-lantai-dalam-perumahan-istimewa-di-yogyakarta-iid-867229087
"Rumah Baciro Dekat UGM, UAD",Rp 4.750.000.000,Rumah,314,199,4,3,1,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Gondokusuman, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-baciro-dekat-ugm-uad-iid-867229014
Rumah 2 Lantai Dlm Ringroad Di Kotagede,Rp 1.100.000.000,Rumah,200,200,3,3,Kotagede banguntapan bantul,,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",Kotagede banguntapan bantul,https://www.olx.co.id/item/rumah-2-lantai-dlm-ringroad-dekat-kotagede-iid-865626215
Rumah dlm perumahan full furnish condongcatur nyaman sekali,Rp 1.400.000.000,Rumah,129,180,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Depok sleman,https://www.olx.co.id/item/turun-harga-rumah-mewah-full-furnish-dlm-perumahan-di-condongcatur-iid-865928840
"Area UMY Dijual Murah Rumah di Perumahan Tamantirto Hills, Bisa KPR",Rp 444.000.000,Rumah,137,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-rumah-murah-tamantirto-dekat-kampus-umy-iid-867228841
"RUMAH RUKO SPACE USAHA, GEDUNG JL.KALIURANG KM",Rp 4.750.000.000,Rumah,564,247,6,3,1,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-ugm-jlkaliurang-iid-867228735
"Rumah Jogja, Dekat UPN, UMBY",Rp 4.500.000.000,Rumah,1813,542,4,4,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Depok, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-tajem-dekat-upn-umby-iid-867228647
TYPE 45 Rumah Siap Bangun Dekat UMY Harga 300 Jt-an,Rp 380.000.053,Rumah,135,45,2,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/type-45-rumah-siap-bangun-dekat-umy-harga-300-jt-an-iid-867228593
"Rumah Mewah Full Furnish dalam Perum Kodya Dekat Xt Square, UAD, UST.N",Rp 4.000.000.000,Rumah,528,547,7,5,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Umbulharjo, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-mewah-dekat-uad-xt-square-iid-867228533
"Rumah Jogja Dekat UGM,UNY",Rp 5.500.000.000,Rumah,243,260,5,4,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-ugmuny-jogja-iid-867228420
Rumah murah semi furnish dlm perum selatan Giwangan,Rp 520.000.000,Rumah,83,51,2,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Jl Imogiri timur Banguntapan Bantul,https://www.olx.co.id/item/rumah-murah-semi-furnish-dlm-perum-selatan-terminal-giwangan-iid-866140298
Dijual Kost Full Penghuni Harga Murah!! Lokasi Bagus Dekat Xt Square,Rp 750.000.000,Rumah,70,120,7,3,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Umbulharjo,https://www.olx.co.id/item/rumah-kost-kodya-dekat-xt-square-iid-866153777
"Rumah Kos di Seturan dekat UPN, YKPN, Atmajaya dan UII Ekonomi",Rp 3.700.000.000,Rumah,260,346,5,4,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Depok, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-atmajaya-upn-iid-867228117
Rumah Joglo di Jl. Tirtodipuran Prawirotaman dekat Jl. Malioboro Jogja,Rp 22.000.000.000,Rumah,280,1000,5,6,4,SHM - Sertifikat Hak Milik,"Danurejan, Yogyakarta Kota, Yogyakarta D.I.",JL BHAYANGKARA JOGJA,https://www.olx.co.id/item/ruko-dijual-di-jogja-mewah-nol-jl-raya-iid-867228061
"Rumah Dekat UGM, UII, STIM YKPN",Rp 4.460.000.000,Rumah,306,316,5,4,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-mewah-dekat-ugmuii-iid-867227969
Rumah baru langsung pemilik Pendowoharjo dekat UMY,Rp 400.000.000,Rumah,138,45,2,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-murah-sekitar-umy-iid-867227945
"Rumah Dekat UGM, SCH, UII",Rp 4.460.000.000,Rumah,497,199,4,3,1,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-ugm-uii-mall-sch-iid-867227871
"Rumah Dekat JCM, UTY, UGM",Rp 4.100.000.000,Rumah,250,258,6,5,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-jcm-uty-ugm-iid-867227771
Cluster Minimalis Dekat Kampus UMY Lingkungan Nasionalis,Rp 400.000.000,Rumah,105,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/di-jual-rumah-murah-siap-bangun-dekat-umy-iid-867227719
Rumah Mewah Dekat UGM Jogja,Rp 4.750.000.000,Rumah,347,305,5,5,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Kraton, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-mewahmantrijeron-jogja-iid-867227678
BANTING HARGA Rumah Besar Pinggir Jalan Aspal Di Purwomartani Kalasan,Rp 1.475.000.000,Rumah,600,203,5,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Purwomartani Sleman,https://www.olx.co.id/item/rumah-5-kamar-di-purwomartani-kalasan-dekat-bandara-iid-867227664
"Kost Dekat UPN, AMIKOM Jogja",Rp 3.600.000.000,Rumah,442,545,5,4,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Depok, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-amikom-upn-jogja-iid-867227574
Rumah Proses Bangun Dekat Kampus UMY Harga Murah,Rp 850.000.324,Rumah,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Tugu Lilin, Bangunjiwo, BantulInfo Lanjut Bisa Whatsapp ke 082313728668",https://www.olx.co.id/item/rumah-minimalis-proses-bangun-2-lt-dekat-umy--iid-867227510
"Rumah Dekat UGM, SCH, UII",Rp 4.460.000.000,Rumah,305,399,5,5,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-uiiugmsch-iid-867227441
Rumah modern minimalis proses pembangunan purwomartani,Rp 1.200.000.000,Rumah,92,70,3,2,,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Purwomartani,https://www.olx.co.id/item/rumah-modern-minimalis-di-purwomartani-iid-859915753
"Rumah Dekat UGM, MMTC, UTY",Rp 4.600.000.000,Rumah,997,503,8,5,1,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-uty-ugm-unisa-iid-867227338
RJMAH HOOK STRATEGIS DEMANGAN BARU JOGJA KOTA,Rp 3.900.000.000,Rumah,360,586,7,6,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-hook-jogja-dekat-ugm-iid-867226943
Rumah Murah  2 Lantai  di area Kota Gede dalam Ringroad  Jogja,Rp 950.000.000,Rumah,86,83,3,2,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",Dalam ringroad,https://www.olx.co.id/item/rumah-2-lantai-dalam-kota-jogja-dekat-pusat-jogja-iid-867225789
Rumah Mewah Perum Elite Hyarta dkt Pogung UGM jl palagan km 7,Rp 4.900.000.000,Rumah,180,220,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Fast Respon WA : 0813-9127-8889 / 0823-2337-4139,https://www.olx.co.id/item/rumah-mewah-perum-elite-hyarta-dkt-pogung-ugm-jl-palagan-km-7-iid-867223579
"Rumah Jogja, Dekat UPN, UGM",Rp 3.500.000.000,Rumah,250,400,6,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Condongcatur Dekat UPN, Gejayan, UGM, UNY (Telpon/WA: 0819-0404-5055  instagran: @propertymart_jogja) SyHAfR",https://www.olx.co.id/item/rumah-mewah-fully-furnished-eropa-classic-condongcatur-dekat-upn-ugm-iid-867223490
Rumah Mewah Perum Hyarta Eco Village jl JOGJA-SOLO,Rp 4.500.000.000,Rumah,169,147,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Fast Respon WA : 0813-9127-8889 / 0823-2337-4139,https://www.olx.co.id/item/rumah-mewah-perum-hyarta-eco-village-jl-jogja-solo-iid-867222297
"Turun Harga 5M jd 4,5M Rumah Perum Elite Casagrande dkt UPN",Rp 4.500.000.000,Rumah,284,233,4,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Fast Respon WA : 0813-9127-8889 / 0823-2337-4139,https://www.olx.co.id/item/turun-harga-5m-jd-45m-rumah-perum-elite-casagrande-dkt-upn-iid-867222189
"Rumah Mewah Megah Maguwo dkt Jogja Bay,UNRIYO,AdiTv",Rp 3.250.000.000,Rumah,550,400,7,6,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Fast Respon WA : 0813-9127-8889 / 0823-2337-4139,https://www.olx.co.id/item/rumah-mewah-megah-maguwo-dkt-jogja-bayunriyoaditv-iid-867221550
